nit,fecha_corte,Patrimonio_Total,Activo_Total,Pasivo_Total,Tamano_Empresa,Razon_Endeudamiento,Insolvencia_Tecnica,Ano_Corte,Fuente,Pais_Matriz
800023434,2019-12-31,,35458535.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800023533,2016-12-31,1334157.0,,,,,No,2016,SIREM - Supersociedades,COL
800023622,2020-12-31,,67656867.0,,Grande,,No,2020,SIREM - Supersociedades,COL
800023807,2016-12-31,,,4889423.0,,,No,2016,SIREM - Supersociedades,COL
800023807,2021-12-31,,,4300351.0,,,No,2021,SIREM - Supersociedades,COL
800023865,2019-12-31,,2040277.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
800024095,2018-12-31,,,21259927.0,,,No,2018,SIREM - Supersociedades,COL
800024130,2016-12-31,,,483765.0,,,No,2016,SIREM - Supersociedades,COL
800024151,2016-12-31,8555968.0,,,,,No,2016,SIREM - Supersociedades,COL
800024151,2018-12-31,11996871.0,,,,,No,2018,SIREM - Supersociedades,COL
800024224,2020-12-31,3015923.0,,,,,No,2020,SIREM - Supersociedades,COL
800024403,2021-12-31,40157740.0,,,,,No,2021,SIREM - Supersociedades,COL
800024465,2019-12-31,8906548.0,,,,,No,2019,SIREM - Supersociedades,COL
800024465,2020-12-31,,,1895225.0,,,No,2020,SIREM - Supersociedades,COL
800024524,2016-12-31,6328564.0,,,,,No,2016,SIREM - Supersociedades,COL
800024524,2019-12-31,,8286044.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800024524,2021-12-31,10880843.0,,,,,No,2021,SIREM - Supersociedades,COL
800024645,2021-12-31,,,2329941.0,,,No,2021,SIREM - Supersociedades,COL
800024970,2019-12-31,,18675227.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800025208,2016-12-31,,,6106229.0,,,No,2016,SIREM - Supersociedades,COL
800025260,2016-12-31,,,6560521.0,,,No,2016,SIREM - Supersociedades,COL
800025379,2019-12-31,,,11617910.0,,,No,2019,SIREM - Supersociedades,COL
800025435,2020-12-31,9379836.0,10427246.0,1054225.0,Mediana,0.1011029182585699,No,2020,SIREM - Supersociedades,COL
800025696,2016-12-31,,4629841.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
800025698,2016-12-31,,3143195.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
800026030,2016-12-31,,5072814.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
800026030,2019-12-31,,8232242.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800026030,2020-12-31,,8885273.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
800026124,2019-12-31,,17062559.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800026124,2021-12-31,,19554397.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
800026208,2020-12-31,,,2199210.0,,,No,2020,SIREM - Supersociedades,COL
800026389,2016-12-31,,,31857908.0,,,No,2016,SIREM - Supersociedades,COL
800026404,2021-12-31,,82510475.0,56903260.0,Grande,0.6896489203340546,No,2021,SIREM - Supersociedades,COL
800026483,2016-12-31,5271100.0,,,,,No,2016,SIREM - Supersociedades,COL
800026828,2021-12-31,,,5631196.0,,,No,2021,SIREM - Supersociedades,COL
800026845,2016-12-31,7396941.0,,6050323.0,,,No,2016,SIREM - Supersociedades,COL
800026893,2020-12-31,,1658079.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
800026914,2016-12-31,,,5410215.0,,,No,2016,SIREM - Supersociedades,COL
800026959,2016-12-31,,23400475.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
800026992,2016-12-31,,,1022835.0,,,No,2016,SIREM - Supersociedades,COL
800026992,2019-12-31,,15303206.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800027004,2019-12-31,244827.0,,278916.0,,,No,2019,SIREM - Supersociedades,COL
800027085,2018-12-31,5838124.0,,,,,No,2018,SIREM - Supersociedades,COL
800027222,2016-12-31,,,7762790.0,,,No,2016,SIREM - Supersociedades,COL
800027293,2020-12-31,,4065239.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
800027374,2019-12-31,,,55827740.0,,,No,2019,SIREM - Supersociedades,COL
800027498,2016-12-31,,,937347.0,,,No,2016,SIREM - Supersociedades,COL
800027498,2018-12-31,2781848.0,,,,,No,2018,SIREM - Supersociedades,COL
800027498,2019-12-31,,4270750.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
800027501,2019-12-31,5966258.0,,,,,No,2019,SIREM - Supersociedades,COL
800027501,2020-12-31,,7247436.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
800027501,2021-12-31,,,811756.0,,,No,2021,SIREM - Supersociedades,COL
800027543,2020-12-31,,45086289.0,,Grande,,No,2020,SIREM - Supersociedades,COL
800027615,2016-12-31,,44733320.0,,Grande,,No,2016,SIREM - Supersociedades,COL
800027615,2021-12-31,42944667.0,,,,,No,2021,SIREM - Supersociedades,COL
800027617,2021-12-31,6540249.0,,,,,No,2021,SIREM - Supersociedades,COL
800027656,2019-12-31,4981324.0,,,,,No,2019,SIREM - Supersociedades,COL
800027656,2020-12-31,,,12973245.0,,,No,2020,SIREM - Supersociedades,COL
800027765,2018-12-31,7662453.0,,,,,No,2018,SIREM - Supersociedades,COL
800027813,2016-12-31,,21817458.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
800027867,2016-12-31,41845223.0,40293490.0,,Grande,,No,2016,SIREM - Supersociedades,COL
800027867,2020-12-31,,,7327785.0,,,No,2020,SIREM - Supersociedades,COL
800027890,2018-12-31,1152749.0,,,,,No,2018,SIREM - Supersociedades,COL
800027927,2019-12-31,,22314911.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800027959,2018-12-31,,1907805.0,,Pequeña,,No,2018,SIREM - Supersociedades,COL
800028206,2021-12-31,,,58432769.0,,,No,2021,SIREM - Supersociedades,COL
800028446,2016-12-31,8995679.0,11660626.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
800028446,2018-12-31,,9000425.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
800028446,2020-12-31,9686174.0,,,,,No,2020,SIREM - Supersociedades,COL
800028455,2019-12-31,4713180.0,,,,,No,2019,SIREM - Supersociedades,COL
800028455,2020-12-31,4713180.0,9871999.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
800028532,2022-12-31,,,16324016.0,,,No,2022,SIREM - Supersociedades,COL
800029113,2019-12-31,,718694.0,1089000.0,Pequeña,1.5152484924042777,No,2019,SIREM - Supersociedades,COL
800029156,2020-12-31,3924457.0,,,,,No,2020,SIREM - Supersociedades,COL
800029286,2016-12-31,,8436410.0,2884947.0,Mediana,0.3419638211040004,No,2016,SIREM - Supersociedades,COL
800029341,2016-12-31,,,138447.0,,,No,2016,SIREM - Supersociedades,COL
800029421,2020-12-31,4598566.0,,,,,No,2020,SIREM - Supersociedades,COL
800029447,2021-12-31,,,92628811.0,,,No,2021,SIREM - Supersociedades,COL
800029462,2016-12-31,,17433184.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
800029462,2018-12-31,,,5542794.0,,,No,2018,SIREM - Supersociedades,COL
800029492,2018-12-31,1097052.0,,,,,No,2018,SIREM - Supersociedades,COL
800029567,2020-12-31,,,945242.0,,,No,2020,SIREM - Supersociedades,COL
800029611,2021-12-31,,,153714.0,,,No,2021,SIREM - Supersociedades,COL
800029692,2019-12-31,7463805.0,,,,,No,2019,SIREM - Supersociedades,COL
800029841,2016-12-31,,5220524.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
800029886,2016-12-31,1457280.0,,,,,No,2016,SIREM - Supersociedades,COL
800030089,2019-12-31,,44250375.0,,Grande,,No,2019,SIREM - Supersociedades,COL
800030142,2019-12-31,,3792208.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
800030377,2018-12-31,,9028663.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
800030377,2020-12-31,,10373036.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
800030412,2021-12-31,,50381400.0,,Grande,,No,2021,SIREM - Supersociedades,COL
800030569,2018-12-31,,54823522.0,,Grande,,No,2018,SIREM - Supersociedades,COL
800030594,2016-12-31,1044668.0,,,,,No,2016,SIREM - Supersociedades,COL
800030594,2019-12-31,749084.0,,,,,No,2019,SIREM - Supersociedades,COL
800030594,2020-12-31,,3261704.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
800030632,2016-12-31,925128.0,,,,,No,2016,SIREM - Supersociedades,COL
800030780,2016-12-31,,4256280.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
800030893,2016-12-31,,52779768.0,,Grande,,No,2016,SIREM - Supersociedades,COL
800030932,2017-12-31,,,80303418.0,,,No,2017,SIREM - Supersociedades,COL
800030932,2018-12-31,40242100.0,,,,,No,2018,SIREM - Supersociedades,COL
800030932,2019-12-31,,,85355269.0,,,No,2019,SIREM - Supersociedades,COL
800031119,2020-12-31,4900176.0,10276112.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
800031358,2018-12-31,1511558.0,,,,,No,2018,SIREM - Supersociedades,COL
800031371,2020-12-31,5675587.0,,,,,No,2020,SIREM - Supersociedades,COL
800031439,2016-12-31,2462091.0,,,,,No,2016,SIREM - Supersociedades,COL
800031524,2016-12-31,,,2969347.0,,,No,2016,SIREM - Supersociedades,COL
800031524,2019-12-31,,4190179.0,3932241.0,Pequeña,0.9384422479326062,No,2019,SIREM - Supersociedades,COL
800031524,2020-12-31,,,4430521.0,,,No,2020,SIREM - Supersociedades,COL
800031626,2016-12-31,,,2018266.0,,,No,2016,SIREM - Supersociedades,COL
800031626,2020-12-31,,4735102.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
800031781,2018-12-31,,5311664.0,,Pequeña,,No,2018,SIREM - Supersociedades,COL
800031797,2018-12-31,-5022125.0,,,,,Sí,2018,SIREM - Supersociedades,COL
800031973,2016-12-31,5164622.0,,2336731.0,,,No,2016,SIREM - Supersociedades,COL
800031973,2018-12-31,6694849.0,,,,,No,2018,SIREM - Supersociedades,COL
800031973,2019-12-31,6770581.0,,,,,No,2019,SIREM - Supersociedades,COL
800032069,2016-12-31,5389216.0,,,,,No,2016,SIREM - Supersociedades,COL
800032069,2019-12-31,5903576.0,8316515.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800032229,2020-12-31,27220545.0,,,,,No,2020,SIREM - Supersociedades,COL
800032277,2019-12-31,,10516667.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800032281,2019-12-31,,,6594698.0,,,No,2019,SIREM - Supersociedades,COL
800032484,2020-12-31,,45501682.0,,Grande,,No,2020,SIREM - Supersociedades,COL
800032552,2016-12-31,3989703.0,,,,,No,2016,SIREM - Supersociedades,COL
800032552,2019-12-31,,,3008844.0,,,No,2019,SIREM - Supersociedades,COL
800032552,2021-12-31,,,3549092.0,,,No,2021,SIREM - Supersociedades,COL
800032662,2019-12-31,,14135197.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800032783,2020-12-31,3394981.0,,,,,No,2020,SIREM - Supersociedades,COL
800032846,2018-12-31,13791268.0,,,,,No,2018,SIREM - Supersociedades,COL
800032860,2016-12-31,,12170545.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
800032931,2016-12-31,,1218998.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
800032955,2019-12-31,,6576608.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800032970,2016-12-31,298573644.0,,,,,No,2016,SIREM - Supersociedades,COL
800033055,2016-12-31,653495.0,,,,,No,2016,SIREM - Supersociedades,COL
800033055,2019-12-31,637202.0,893366.0,256164.0,Pequeña,0.2867402609904563,No,2019,SIREM - Supersociedades,COL
800033145,2018-12-31,,4929513.0,,Pequeña,,No,2018,SIREM - Supersociedades,COL
800033145,2021-12-31,,3809526.0,1371811.0,Pequeña,0.3601001804423962,No,2021,SIREM - Supersociedades,COL
800033159,2018-12-31,,,68864017.0,,,No,2018,SIREM - Supersociedades,COL
800033374,2016-12-31,1597125.0,,,,,No,2016,SIREM - Supersociedades,COL
800033743,2016-12-31,,,461557.0,,,No,2016,SIREM - Supersociedades,COL
800033959,2019-12-31,606840.0,,,,,No,2019,SIREM - Supersociedades,COL
800033981,2018-12-31,,14216701.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
800034353,2016-12-31,,3520317.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
800034614,2016-12-31,6269677.0,,,,,No,2016,SIREM - Supersociedades,COL
800034626,2016-12-31,2969496.0,,14218869.0,,,No,2016,SIREM - Supersociedades,COL
800034768,2016-12-31,2837626.0,,,,,No,2016,SIREM - Supersociedades,COL
800034768,2020-12-31,,7719043.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
800034825,2019-12-31,16684159.0,,,,,No,2019,SIREM - Supersociedades,COL
800034825,2021-12-31,,,44266439.0,,,No,2021,SIREM - Supersociedades,COL
800034848,2020-12-31,,2731267.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
800035156,2018-12-31,11964104.0,,,,,No,2018,SIREM - Supersociedades,COL
800035156,2020-12-31,,,185963300.0,,,No,2020,SIREM - Supersociedades,COL
800035290,2019-12-31,76909597.0,,,,,No,2019,SIREM - Supersociedades,COL
800035478,2018-12-31,3294199.0,,,,,No,2018,SIREM - Supersociedades,COL
800035478,2019-12-31,,,1303675.0,,,No,2019,SIREM - Supersociedades,COL
800035478,2020-12-31,,,1303675.0,,,No,2020,SIREM - Supersociedades,COL
800035583,2019-12-31,,9882049.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800035583,2020-12-31,,9248349.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
800035660,2016-12-31,,,682372.0,,,No,2016,SIREM - Supersociedades,COL
800035713,2018-12-31,,,32044641.0,,,No,2018,SIREM - Supersociedades,COL
800035713,2020-12-31,4539095.0,,,,,No,2020,SIREM - Supersociedades,COL
800035713,2021-12-31,4617180.0,,,,,No,2021,SIREM - Supersociedades,COL
800035776,2020-12-31,129337500.0,,,,,No,2020,SIREM - Supersociedades,COL
800035812,2021-12-31,,,2426486.0,,,No,2021,SIREM - Supersociedades,COL
800036020,2016-12-31,513689.0,,,,,No,2016,SIREM - Supersociedades,COL
800036116,2016-12-31,389418.0,2218855.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
800036116,2019-12-31,460950.0,,,,,No,2019,SIREM - Supersociedades,COL
800036116,2021-12-31,,,1713598.0,,,No,2021,SIREM - Supersociedades,COL
800036130,2020-12-31,1663993.0,,,,,No,2020,SIREM - Supersociedades,COL
800036354,2021-12-31,,5543035.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
800036356,2019-12-31,,,363692.0,,,No,2019,SIREM - Supersociedades,COL
800037031,2020-12-31,647940.0,,,,,No,2020,SIREM - Supersociedades,COL
800037126,2020-12-31,2117738.0,,,,,No,2020,SIREM - Supersociedades,COL
800037126,2021-12-31,,,546736.0,,,No,2021,SIREM - Supersociedades,COL
800037199,2019-12-31,25852770.0,,,,,No,2019,SIREM - Supersociedades,COL
800037224,2019-12-31,,5731597.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
800037224,2021-12-31,,6672019.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
800037267,2019-12-31,,,452661.0,,,No,2019,SIREM - Supersociedades,COL
800037390,2016-12-31,5153569.0,,,,,No,2016,SIREM - Supersociedades,COL
800037390,2018-12-31,6528165.0,,,,,No,2018,SIREM - Supersociedades,COL
800037390,2020-12-31,6676364.0,,,,,No,2020,SIREM - Supersociedades,COL
800037832,2021-12-31,,8650580.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
800037835,2016-12-31,,20820278.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
800037835,2018-12-31,,21400386.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
800037835,2019-12-31,15715107.0,20555149.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
800037896,2020-12-31,5972560.0,7231693.0,916926.0,Mediana,0.12679271644966122,No,2020,SIREM - Supersociedades,COL
800037978,2016-12-31,,1885462.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
800037989,2018-12-31,1422408.0,,154333.0,,,No,2018,SIREM - Supersociedades,COL
800037989,2019-12-31,,1577302.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
800038114,2018-12-31,,,40093.0,,,No,2018,SIREM - Supersociedades,COL
800038135,2019-12-31,,,8875336.0,,,No,2019,SIREM - Supersociedades,COL
800038165,2019-12-31,4263271.0,,,,,No,2019,SIREM - Supersociedades,COL
800038165,2021-12-31,,4590180.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
800038193,2016-12-31,2517563.0,,,,,No,2016,SIREM - Supersociedades,COL
800038242,2018-12-31,4917554.0,,,,,No,2018,SIREM - Supersociedades,COL
800038389,2020-12-31,,,4110643.0,,,No,2020,SIREM - Supersociedades,COL
800038504,2021-12-31,,,808201.0,,,No,2021,SIREM - Supersociedades,COL
800038620,2016-12-31,,,1033221.0,,,No,2016,SIREM - Supersociedades,COL
800038620,2020-12-31,1271831.0,,,,,No,2020,SIREM - Supersociedades,COL
800038649,2016-12-31,3981543.0,,,,,No,2016,SIREM - Supersociedades,COL
800039111,2019-12-31,,2346077.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
800039290,2016-12-31,3685918.0,,5017354.0,,,No,2016,SIREM - Supersociedades,COL
800039290,2018-12-31,3872401.0,9281825.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
800039439,2021-12-31,,50960406.0,,Grande,,No,2021,SIREM - Supersociedades,COL
800039529,2016-12-31,5902147.0,,,,,No,2016,SIREM - Supersociedades,COL
800039663,2018-12-31,,3674390.0,,Pequeña,,No,2018,SIREM - Supersociedades,COL
800039768,2016-12-31,1498654.0,,,,,No,2016,SIREM - Supersociedades,COL
800039768,2020-12-31,,5025344.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
800039813,2018-12-31,,,5139505.0,,,No,2018,SIREM - Supersociedades,COL
800039858,2016-12-31,,,1420903.0,,,No,2016,SIREM - Supersociedades,COL
800039858,2019-12-31,,5220466.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
800039874,2016-12-31,2380648.0,,,,,No,2016,SIREM - Supersociedades,COL
800039996,2019-12-31,49633329.0,,,,,No,2019,SIREM - Supersociedades,COL
800040011,2016-12-31,,1471814.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
800040014,2016-12-31,,,126683990.0,,,No,2016,SIREM - Supersociedades,COL
800040014,2019-12-31,,,84648814.0,,,No,2019,SIREM - Supersociedades,COL
800040182,2020-12-31,,,3838108.0,,,No,2020,SIREM - Supersociedades,COL
800040304,2020-12-31,,3617869.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
800040422,2018-12-31,,35785854.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
800040620,2016-12-31,6218414.0,,,,,No,2016,SIREM - Supersociedades,COL
800040620,2021-12-31,,19971199.0,727564.0,Mediana,0.036430661974776776,No,2021,SIREM - Supersociedades,COL
800040646,2021-12-31,94248362.0,,,,,No,2021,SIREM - Supersociedades,COL
800040736,2021-12-31,3280851.0,,,,,No,2021,SIREM - Supersociedades,COL
800040880,2020-12-31,11203655.0,,,,,No,2020,SIREM - Supersociedades,COL
800041007,2021-12-31,,82663490.0,,Grande,,No,2021,SIREM - Supersociedades,COL
800041030,2018-12-31,,,3233830.0,,,No,2018,SIREM - Supersociedades,COL
800041030,2020-12-31,,19668886.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
800041077,2016-12-31,476085.0,,,,,No,2016,SIREM - Supersociedades,COL
800041077,2019-12-31,777820.0,,,,,No,2019,SIREM - Supersociedades,COL
800041106,2016-12-31,,,282848.0,,,No,2016,SIREM - Supersociedades,COL
800041135,2021-12-31,4558095.0,,,,,No,2021,SIREM - Supersociedades,COL
800041237,2020-12-31,,4688260.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
800041339,2016-12-31,3065504.0,7806351.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
800041339,2021-12-31,4166103.0,,,,,No,2021,SIREM - Supersociedades,COL
800041356,2016-12-31,3079476.0,,,,,No,2016,SIREM - Supersociedades,COL
800041521,2020-12-31,2913088.0,3044354.0,131353.0,Pequeña,0.04314642778073772,No,2020,SIREM - Supersociedades,COL
800041642,2021-12-31,32918878.0,,,,,No,2021,SIREM - Supersociedades,COL
800041672,2020-12-31,405720.0,,,,,No,2020,SIREM - Supersociedades,COL
800041723,2018-12-31,20391706.0,,,,,No,2018,SIREM - Supersociedades,COL
800041723,2019-12-31,,,130179210.0,,,No,2019,SIREM - Supersociedades,COL
800041731,2019-12-31,7721724.0,,,,,No,2019,SIREM - Supersociedades,COL
800041787,2016-12-31,,,8879750.0,,,No,2016,SIREM - Supersociedades,COL
800041829,2019-12-31,,164419121.0,,Grande,,No,2019,SIREM - Supersociedades,COL
800041829,2020-12-31,66542839.0,,,,,No,2020,SIREM - Supersociedades,COL
800041829,2021-12-31,,,117236110.0,,,No,2021,SIREM - Supersociedades,COL
800042119,2020-12-31,28411408.0,44882036.0,,Grande,,No,2020,SIREM - Supersociedades,COL
800042169,2019-12-31,,,18733438.0,,,No,2019,SIREM - Supersociedades,COL
800042175,2018-12-31,34117202.0,84534839.0,,Grande,,No,2018,SIREM - Supersociedades,COL
800042175,2019-12-31,,91798790.0,,Grande,,No,2019,SIREM - Supersociedades,COL
800042255,2016-12-31,,,2834833.0,,,No,2016,SIREM - Supersociedades,COL
800042325,2016-12-31,,,28357824.0,,,No,2016,SIREM - Supersociedades,COL
800042325,2018-12-31,35791114.0,,,,,No,2018,SIREM - Supersociedades,COL
800042325,2019-12-31,,63057534.0,,Grande,,No,2019,SIREM - Supersociedades,COL
800042343,2019-12-31,2208462.0,,,,,No,2019,SIREM - Supersociedades,COL
800042414,2021-12-31,,17841088.0,13118502.0,Mediana,0.7352971971216106,No,2021,SIREM - Supersociedades,COL
800042471,2016-12-31,22221297.0,,,,,No,2016,SIREM - Supersociedades,COL
800042532,2019-12-31,4420302.0,,,,,No,2019,SIREM - Supersociedades,COL
800042779,2016-12-31,,,20536112.0,,,No,2016,SIREM - Supersociedades,COL
800042867,2018-12-31,,27019296.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
800042928,2020-12-31,,,8868483.0,,,No,2020,SIREM - Supersociedades,COL
800042932,2018-12-31,4227937.0,,,,,No,2018,SIREM - Supersociedades,COL
800042932,2021-12-31,,4609877.0,439826.0,Pequeña,0.09540948706440541,No,2021,SIREM - Supersociedades,COL
800042972,2019-12-31,,,18346574.0,,,No,2019,SIREM - Supersociedades,COL
800043202,2021-12-31,11901819.0,,2784431.0,,,No,2021,SIREM - Supersociedades,COL
800043457,2020-12-31,9413960.0,,,,,No,2020,SIREM - Supersociedades,COL
800043489,2020-12-31,5701026.0,,,,,No,2020,SIREM - Supersociedades,COL
800043907,2018-12-31,,19644009.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
800043910,2018-12-31,19562853.0,,,,,No,2018,SIREM - Supersociedades,COL
800043910,2021-12-31,,57037147.0,,Grande,,No,2021,SIREM - Supersociedades,COL
800044335,2021-12-31,,,4088144.0,,,No,2021,SIREM - Supersociedades,COL
800044690,2018-12-31,27975.0,,,,,No,2018,SIREM - Supersociedades,COL
800044807,2019-12-31,,56664623.0,,Grande,,No,2019,SIREM - Supersociedades,COL
800044807,2021-12-31,,,21573455.0,,,No,2021,SIREM - Supersociedades,COL
800044872,2019-12-31,,6438384.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
